country,iso3,year,gdp_per_capita_current_usd,consfirstaug,indcent,independence_year,log_settler_mortality,log_pop_density_1500,madid,percent_catholic,percent_muslim,percent_protestant,growth,democ,world,former_colony,wealth_20,gini_index,population,gdp_per_capita,poverty_headcount,continent,lifeExp,pop,gdpPercap,iso_num,years_since_independence,malaria_prevalence,gdp,capital_health_expenditure,current_health_expenditure_(che)_as_percent_gross_domestic_product_(gdp),domestic_general_government_health_expenditure_(gghe-d)_as_percent_gross_domestic_product_(gdp),external_health_expenditure_(ext)_per_capita_in_usdollars,external_sources_of_spending_on_malaria,external_sources_of_spending_on_injuries,public_domestic_sources_of_spending_on_malaria,malaria_prevalence_2001,malaria_prevalence_2001_high,malaria_reduction,malaria_reduction_relative,malaria_reduction_relative_lag,gdp_growth,gdp_growth_relative,gdp_growth_relative_lag,temp,prcp,max,min,stations
Nigeria,NGA,1991,280.302031547373,0.6,19.6,1960,7.602901,1.442202,2011,0.121,0.45,0.158,1.0266,0.7,1,TRUE,NA,NA,97726323,280.302031547373,NA,NA,NA,NA,NA,NA,31,NA,280.302031547373,NA,NA,NA,NA,NA,NA,NA,0.4790720789574375,TRUE,NA,NA,NA,-42.539151085799006,-0.13176494627742108,0.23700102533628642,NA,NA,NA,NA,NA
Rwanda,RWA,1991,271.081437945641,0,19.62,1962,5.634789,3.218876,2011,0.556,0.086,0.116,0.6955752,0.3,1,TRUE,NA,NA,7051759,271.081437945641,NA,NA,NA,NA,NA,NA,29,NA,271.081437945641,NA,NA,NA,NA,NA,NA,NA,0.16141738346765405,TRUE,NA,NA,NA,-81.35869625209898,-0.23084401677832722,0.05746140686045198,NA,NA,NA,NA,NA
Sudan,SDN,1991,427.806343802518,0.3333333,19.56,1956,4.479607,2.64114,2011,0.044,0.73,0.001,0.8731046,0.15,1,TRUE,NA,NA,20893625,427.806343802518,NA,NA,NA,NA,NA,NA,35,NA,427.806343802518,NA,NA,NA,NA,NA,NA,NA,0.03697737826601481,FALSE,NA,NA,NA,-50.994919744862045,-0.10650539926951508,-0.20928533730608334,NA,NA,NA,NA,NA
Senegal,SEN,1991,721.115052604468,0.3333333,19.6,1960,5.103883,1.442202,2011,0.056,0.91,0.001,1.241735,0.9,1,TRUE,3.5,54.1,7789653,721.115052604468,68.4,NA,NA,NA,NA,NA,31,NA,721.115052604468,NA,NA,NA,NA,NA,NA,NA,0.3276668740607887,TRUE,NA,NA,NA,-35.493477452960974,-0.04691128376555165,0.12859918373418444,NA,NA,NA,NA,NA
Sierra Leone,SLE,1991,179.833635850247,0.55,19.61,1961,6.180017,1.442202,2011,0.022,0.394,0.048,-0.0887394,0.15,1,TRUE,NA,NA,4337239,179.833635850247,NA,NA,NA,NA,NA,NA,30,NA,179.833635850247,NA,NA,NA,NA,NA,NA,NA,0.5717294696448891,TRUE,NA,NA,NA,29.182484037375986,0.19370900047033524,-0.313821214585688,NA,NA,NA,NA,NA
Somalia,SOM,1991,NA,0.9,19.6,1960,NA,0.243123,2011,0,0.998,0,0.7346354,NA,1,TRUE,NA,NA,7455936,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05174746999124096,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Sudan,SSD,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5705378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2900651360242027,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sao Tome and Principe,STP,1991,NA,NA,19.75,1975,NA,NA,5001,0.924,0,0.022,0.7721982,NA,1,TRUE,NA,NA,116294,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Swaziland,SWZ,1991,1305.45615722956,0.0833333,19.68,1968,NA,-0.7105375,2011,0.108,0.001,0.339,1.839638,0.05,1,TRUE,NA,NA,885623,1305.45615722956,NA,NA,NA,NA,NA,NA,23,NA,1305.45615722956,NA,NA,NA,NA,NA,NA,NA,3.9698142439200475e-4,FALSE,NA,NA,NA,11.355821879599944,0.008775070656734663,0.5462049023862965,NA,NA,NA,NA,NA
Seychelles,SYC,1991,5314.66312816659,NA,19.76,1976,NA,NA,2011,NA,NA,NA,2.730899,NA,1,TRUE,NA,NA,70439,5314.66312816659,NA,NA,NA,NA,NA,NA,15,NA,5314.66312816659,NA,NA,NA,NA,NA,NA,NA,0,FALSE,NA,NA,NA,11.81940102460976,0.0022288797544822714,0.2032225895113251,NA,NA,NA,NA,NA
Chad,TCD,1991,305.221677835313,0,19.6,1960,5.634789,0,2011,0.21,0.44,0.116,0.0228591,0.4,1,TRUE,NA,NA,6150081,305.221677835313,NA,NA,NA,NA,NA,NA,31,NA,305.221677835313,NA,NA,NA,NA,NA,NA,NA,0.07617411879258033,FALSE,NA,NA,NA,13.355518496244997,0.04575905108865186,0.17425206337469046,NA,NA,NA,NA,NA
Togo,TGO,1991,412.72231199839,0.2333333,19.6,1960,6.504288,1.442202,2011,0.293,0.17,0.061,0.3285556,0.4,1,TRUE,NA,NA,3882271,412.72231199839,NA,NA,NA,NA,NA,NA,31,NA,412.72231199839,NA,NA,NA,NA,NA,NA,NA,0.6765141948394471,TRUE,NA,NA,NA,-17.289126106997003,-0.04020620052148427,0.17164932204411465,NA,NA,NA,NA,NA
Tunisia,TUN,1991,1553.25177432363,0,19.56,1956,4.143135,2.459847,2011,0.001,0.994,0,2.394425,0.35,1,TRUE,NA,NA,8417684,1553.25177432363,NA,NA,NA,NA,NA,NA,35,NA,1553.25177432363,NA,NA,NA,NA,NA,NA,NA,0,FALSE,NA,NA,NA,60.372965114779845,0.04044063372215345,0.18976205615056418,NA,NA,NA,NA,NA
Tanzania,TZA,1991,193.740095150488,0.3333333,19.61,1961,5.634789,0.6833779,2011,0.282,0.325,0.112,0.2356138,0.6,1,TRUE,7,35.3,26315013,193.740095150488,72.1,NA,NA,NA,NA,NA,30,NA,193.740095150488,NA,NA,NA,NA,NA,NA,NA,0.37120882296096924,TRUE,NA,NA,NA,21.69529670151499,0.1261026017473561,-0.06669690135354289,NA,NA,NA,NA,NA
Uganda,UGA,1991,184.12685197123,0.5925926,19.62,1962,5.634789,2.016654,2011,0.496,0.066,0.019,0.6438055,0.3,1,TRUE,NA,NA,18040438,184.12685197123,NA,NA,NA,NA,NA,NA,29,NA,184.12685197123,NA,NA,NA,NA,NA,NA,NA,0.532231339525038,TRUE,NA,NA,NA,-62.70047877161301,-0.25402567285766864,-0.21196050185971438,NA,NA,NA,NA,NA
